sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-TB187,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,1.0,0.0899,,0,0,
Yale-TB187,1659,Actinomyces,Actinomyces israelii,,2.0,0.1799,,0,0,
Yale-TB187,544580,Actinomyces,Actinomyces oris,,28.0,2.5184,,21.0,1.8888,
Yale-TB187,712623,Streptococcus,Streptococcus sp. oral taxon 061,,7.0,0.6296,,0,0,
Yale-TB187,1660,Schaalia,Schaalia odontolytica,,125.0,11.2427,,22.0,1.9787,
Yale-TB187,39778,Veillonella,Veillonella dispar,,26.0,2.3385,,1.0,0.0899,
Yale-TB187,2832643,"",Caudoviricetes sp.,,71.0,6.3859,,61.0,5.4865,
Yale-TB187,1379,Gemella,Gemella haemolysans,,6.0,0.5397,,4.0,0.3598,
Yale-TB187,137732,Granulicatella,Granulicatella elegans,,2.0,0.1799,,0,0,
Yale-TB187,1655,Actinomyces,Actinomyces naeslundii,,7.0,0.6296,,4.0,0.3598,
Yale-TB187,28132,Prevotella,Prevotella melaninogenica,,173.0,15.5599,,85.0,7.6451,
Yale-TB187,47671,Lautropia,Lautropia mirabilis,,24.0,2.1586,,16.0,1.4391,
Yale-TB187,52773,Schaalia,Schaalia meyeri,,5.0,0.4497,,3.0,0.2698,
Yale-TB187,172042,Rothia,Rothia aeria,,1.0,0.0899,,0,0,
Yale-TB187,729,Haemophilus,Haemophilus parainfluenzae,,28.0,2.5184,,16.0,1.4391,
Yale-TB187,1750,Arachnia,Arachnia propionica,,6.0,0.5397,,6.0,0.5397,
Yale-TB187,1304,Streptococcus,Streptococcus salivarius,,23.0,2.0687,,13.0,1.1692,
Yale-TB187,1656,Actinomyces,Actinomyces viscosus,,1.0,0.0899,,4.0,0.3598,
Yale-TB187,641148,Neisseria,Neisseria sp. oral taxon 014,,13.0,1.1692,,1.0,0.0899,
Yale-TB187,2789425,Actinomyces,Actinomyces sp. HMT 175,,7.0,0.6296,,1.0,0.0899,
Yale-TB187,2827834,"",Siphoviridae sp. ctJ0s2,,2.0,0.1799,,0,0,
Yale-TB187,3049954,Orthopneumovirus,Orthopneumovirus hominis,,6.0,0.5397,,6.0,0.5397,
Yale-TB187,1313,Streptococcus,Streptococcus pneumoniae,,6.0,0.5397,,25.0,2.2485,
Yale-TB187,1305738,Mycobacterium,Mycobacterium orygis,,2.0,0.1799,,2.0,0.1799,
Yale-TB187,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,2.0,0.1799,,0,0,
Yale-TB187,573,Klebsiella,Klebsiella pneumoniae,,0,0,,12.0,1.0793,
Yale-TB187,2610896,Streptococcus,Streptococcus sp. LPB0220,,20.0,1.7988,,0,0,
Yale-TB195,1659,Actinomyces,Actinomyces israelii,,54.0,7.1465,,34.0,4.4997,
Yale-TB195,52773,Schaalia,Schaalia meyeri,,79.0,10.4551,,10.0,1.3234,
Yale-TB195,78331,Mycobacterium,Mycobacterium canetti,,283.0,37.453,,165.0,21.8366,
Yale-TB195,712633,Streptococcus,Streptococcus sp. oral taxon 431,,41.0,5.4261,,5.0,0.6617,
Yale-TB195,1660,Schaalia,Schaalia odontolytica,,1296.0,171.516,,206.0,27.2626,
Yale-TB195,1750,Arachnia,Arachnia propionica,,58.0,7.6759,,44.0,5.8231,
Yale-TB195,47671,Lautropia,Lautropia mirabilis,,244.0,32.2916,,197.0,26.0715,
Yale-TB195,641148,Neisseria,Neisseria sp. oral taxon 014,,28.0,3.7056,,12.0,1.5881,
Yale-TB195,1302,Streptococcus,Streptococcus gordonii,,33.0,4.3673,,23.0,3.0439,
Yale-TB195,28037,Streptococcus,Streptococcus mitis,,319.0,42.2173,,231.0,30.5712,
Yale-TB195,294,Pseudomonas,Pseudomonas fluorescens,,11.0,1.4558,,1.0,0.1323,
Yale-TB195,1305738,Mycobacterium,Mycobacterium orygis,,17.0,2.2498,,14.0,1.8528,
Yale-TB195,158836,Enterobacter,Enterobacter hormaechei,,0,0,,1.0,0.1323,
Yale-TB195,712122,Actinomyces,Actinomyces sp. oral taxon 414,,10.0,1.3234,,1.0,0.1323,
Yale-TB195,1304,Streptococcus,Streptococcus salivarius,,57.0,7.5435,,39.0,5.1614,
Yale-TB195,1379,Gemella,Gemella haemolysans,,45.0,5.9554,,34.0,4.4997,
Yale-TB195,2832643,"",Caudoviricetes sp.,,631.0,83.5083,,511.0,67.6272,
Yale-TB195,39778,Veillonella,Veillonella dispar,,51.0,6.7495,,24.0,3.1762,
Yale-TB195,484,Neisseria,Neisseria flavescens,,124.0,16.4105,,301.0,39.8352,
Yale-TB195,729,Haemophilus,Haemophilus parainfluenzae,,530.0,70.1417,,352.0,46.5847,
Yale-TB195,2047,Rothia,Rothia dentocariosa,,28.0,3.7056,,69.0,9.1317,
Yale-TB195,2610896,Streptococcus,Streptococcus sp. LPB0220,,29.0,3.8379,,0,0,
Yale-TB195,488,Neisseria,Neisseria mucosa,,592.0,78.3469,,175.0,23.16,
Yale-TB195,172042,Rothia,Rothia aeria,,354.0,46.8493,,226.0,29.9095,
Yale-TB195,727,Haemophilus,Haemophilus influenzae,,39.0,5.1614,,76.0,10.0581,
Yale-TB195,216816,Bifidobacterium,Bifidobacterium longum,,8.0,1.0587,,0,0,
Yale-TB195,1852377,Actinomyces,Actinomyces pacaensis,,61.0,8.0729,,0,0,
Yale-TB195,2827834,"",Siphoviridae sp. ctJ0s2,,8.0,1.0587,,6.0,0.7941,
Yale-TB195,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,1.0,0.1323,
Yale-TB195,648,Aeromonas,Aeromonas caviae,,0,0,,1.0,0.1323,
Yale-TB195,55565,Actinomyces,Actinomyces graevenitzii,,72.0,9.5287,,61.0,8.0729,
Yale-TB195,28131,Prevotella,Prevotella intermedia,,41.0,5.4261,,36.0,4.7643,
Yale-TB195,43675,Rothia,Rothia mucilaginosa,,2013.0,266.406,,1138.0,150.606,
Yale-TB195,178339,Pauljensenia,Pauljensenia hongkongensis,,15.0,1.9851,,3.0,0.397,
Yale-TB195,1303,Streptococcus,Streptococcus oralis,,195.0,25.8068,,165.0,21.8366,
Yale-TB195,573,Klebsiella,Klebsiella pneumoniae,,1.0,0.1323,,24.0,3.1762,
Yale-TB195,544580,Actinomyces,Actinomyces oris,,60.0,7.9406,,50.0,6.6171,
Yale-TB195,712116,Actinomyces,Actinomyces sp. oral taxon 169,,18.0,2.3822,,1.0,0.1323,
Yale-TB195,1318,Streptococcus,Streptococcus parasanguinis,,40.0,5.2937,,116.0,15.3518,
Yale-TB195,28132,Prevotella,Prevotella melaninogenica,,314.0,41.5556,,135.0,17.8663,
Yale-TB195,712623,Streptococcus,Streptococcus sp. oral taxon 061,,51.0,6.7495,,1.0,0.1323,
Yale-TB195,1773,Mycobacterium,Mycobacterium tuberculosis,,19495.0,2580.02,,18417.0,2437.36,
Yale-TB195,77133,"",uncultured bacterium,,49.0,6.4848,,2.0,0.2647,
Yale-TB195,490,Neisseria,Neisseria sicca,,223.0,29.5124,,281.0,37.1883,
Yale-TB195,1655,Actinomyces,Actinomyces naeslundii,,127.0,16.8075,,44.0,5.8231,
Yale-TB195,1656,Actinomyces,Actinomyces viscosus,,60.0,7.9406,,2.0,0.2647,
Yale-TB195,137732,Granulicatella,Granulicatella elegans,,4.0,0.5294,,6.0,0.7941,
Yale-TB195,1056807,Morococcus,Morococcus cerebrosus,,80.0,10.5874,,25.0,3.3086,
Yale-TB195,2789425,Actinomyces,Actinomyces sp. HMT 175,,14.0,1.8528,,0,0,
Yale-TB195,1313,Streptococcus,Streptococcus pneumoniae,,134.0,17.7339,,306.0,40.4969,
Yale-TB195,47878,Pseudomonas,Pseudomonas azotoformans,,8.0,1.0587,,0,0,
Yale-TB195,1747,Cutibacterium,Cutibacterium acnes,,2.0,0.2647,,2.0,0.2647,
Yale-TB195,398694,Mycobacterium,Mycobacterium shinjukuense,,0,0,,8.0,1.0587,
Yale-TB195,706438,Actinomyces,Actinomyces sp. oral taxon 171,,20.0,2.6469,,5.0,0.6617,
Yale-TB195,28449,Neisseria,Neisseria subflava,,1232.0,163.046,,727.0,96.2132,
Yale-TB195,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,89.0,11.7785,,63.0,8.3376,
Yale-TB195,470565,Prevotella,Prevotella histicola,,166.0,21.9689,,154.0,20.3808,
Yale-TB195,548,Klebsiella,Klebsiella aerogenes,,1.0,0.1323,,0,0,
Yale-TB195,29466,Veillonella,Veillonella parvula,,79.0,10.4551,,39.0,5.1614,
Yale-TB195,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,84.0,11.1168,,0,0,
Yale-TB195,1177574,Prevotella,Prevotella jejuni,,179.0,23.6894,,83.0,10.9845,
Yale-TB200,329,Ralstonia,Ralstonia pickettii,,2.0,0.2206,,2.0,0.2206,
Yale-TB200,287,Pseudomonas,Pseudomonas aeruginosa,,68.0,7.5006,,230.0,25.3697,
Yale-TB200,301,Pseudomonas,Pseudomonas oleovorans,,0,0,,3.0,0.3309,
Yale-TB200,488,Neisseria,Neisseria mucosa,,68.0,7.5006,,21.0,2.3164,
Yale-TB200,1750,Arachnia,Arachnia propionica,,258.0,28.4582,,105.0,11.5818,
Yale-TB200,29466,Veillonella,Veillonella parvula,,140.0,15.4424,,84.0,9.2655,
Yale-TB200,47878,Pseudomonas,Pseudomonas azotoformans,,1532.0,168.984,,188.0,20.737,
Yale-TB200,1305738,Mycobacterium,Mycobacterium orygis,,706.0,77.874,,637.0,70.2631,
Yale-TB200,38284,Corynebacterium,Corynebacterium accolens,,0,0,,1.0,0.1103,
Yale-TB200,1313,Streptococcus,Streptococcus pneumoniae,,606.0,66.8437,,1999.0,220.496,
Yale-TB200,641148,Neisseria,Neisseria sp. oral taxon 014,,2.0,0.2206,,1.0,0.1103,
Yale-TB200,303,Pseudomonas,Pseudomonas putida,,83.0,9.1552,,96.0,10.5891,
Yale-TB200,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,6.0,0.6618,
Yale-TB200,47671,Lautropia,Lautropia mirabilis,,192.0,21.1782,,164.0,18.0897,
Yale-TB200,55565,Actinomyces,Actinomyces graevenitzii,,5331.0,588.026,,4964.0,547.545,
Yale-TB200,158836,Enterobacter,Enterobacter hormaechei,,5.0,0.5515,,10.0,1.103,
Yale-TB200,190721,Ralstonia,Ralstonia insidiosa,,4.0,0.4412,,0,0,
Yale-TB200,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,4.0,0.4412,,0,0,
Yale-TB200,727,Haemophilus,Haemophilus influenzae,,4.0,0.4412,,12.0,1.3236,
Yale-TB200,1886807,Pseudomonas,Pseudomonas sp. TMW 2.1634,,17.0,1.8752,,7.0,0.7721,
Yale-TB200,28037,Streptococcus,Streptococcus mitis,,1836.0,202.517,,1502.0,165.675,
Yale-TB200,28449,Neisseria,Neisseria subflava,,97.0,10.6994,,82.0,9.0449,
Yale-TB200,712116,Actinomyces,Actinomyces sp. oral taxon 169,,1659.0,182.993,,125.0,13.7879,
Yale-TB200,1379,Gemella,Gemella haemolysans,,463.0,51.0703,,338.0,37.2825,
Yale-TB200,28131,Prevotella,Prevotella intermedia,,36.0,3.9709,,14.0,1.5442,
Yale-TB200,161899,Corynebacterium,Corynebacterium singulare,,4.0,0.4412,,4.0,0.4412,
Yale-TB200,548,Klebsiella,Klebsiella aerogenes,,0,0,,9.0,0.9927,
Yale-TB200,1302,Streptococcus,Streptococcus gordonii,,232.0,25.5903,,167.0,18.4206,
Yale-TB200,1303,Streptococcus,Streptococcus oralis,,2061.0,227.335,,1587.0,175.051,
Yale-TB200,52773,Schaalia,Schaalia meyeri,,435.0,47.9819,,90.0,9.9273,
Yale-TB200,544580,Actinomyces,Actinomyces oris,,3934.0,433.932,,4104.0,452.684,
Yale-TB200,3049954,Orthopneumovirus,Orthopneumovirus hominis,,4.0,0.4412,,2.0,0.2206,
Yale-TB200,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,13.0,1.4339,,0,0,
Yale-TB200,712623,Streptococcus,Streptococcus sp. oral taxon 061,,177.0,19.5237,,3.0,0.3309,
Yale-TB200,1056807,Morococcus,Morococcus cerebrosus,,15.0,1.6546,,4.0,0.4412,
Yale-TB200,1573714,Pseudomonas,Pseudomonas sp. S04,,10.0,1.103,,0,0,
Yale-TB200,484,Neisseria,Neisseria flavescens,,1.0,0.1103,,15.0,1.6546,
Yale-TB200,39778,Veillonella,Veillonella dispar,,300.0,33.0909,,74.0,8.1624,
Yale-TB200,78331,Mycobacterium,Mycobacterium canetti,,3010.0,332.012,,5521.0,608.984,
Yale-TB200,137732,Granulicatella,Granulicatella elegans,,3.0,0.3309,,6.0,0.6618,
Yale-TB200,200451,Pseudomonas,Pseudomonas poae,,2079.0,229.32,,273.0,30.1128,
Yale-TB200,398694,Mycobacterium,Mycobacterium shinjukuense,,17.0,1.8752,,66.0,7.28,
Yale-TB200,1691904,Pseudomonas,Pseudomonas sediminis,,0,0,,1.0,0.1103,
Yale-TB200,296,Pseudomonas,Pseudomonas fragi,,308.0,33.9734,,148.0,16.3249,
Yale-TB200,490,Neisseria,Neisseria sicca,,56.0,6.177,,56.0,6.177,
Yale-TB200,470565,Prevotella,Prevotella histicola,,654.0,72.1382,,498.0,54.931,
Yale-TB200,1656,Actinomyces,Actinomyces viscosus,,136.0,15.0012,,312.0,34.4146,
Yale-TB200,43675,Rothia,Rothia mucilaginosa,,44569.0,4916.1,,25584.0,2822.0,
Yale-TB200,729,Haemophilus,Haemophilus parainfluenzae,,57.0,6.2873,,44.0,4.8533,
Yale-TB200,2056231,Pseudomonas,Pseudomonas qingdaonensis,,55.0,6.0667,,24.0,2.6473,
Yale-TB200,1747,Cutibacterium,Cutibacterium acnes,,21.0,2.3164,,33.0,3.64,
Yale-TB200,77133,"",uncultured bacterium,,354.0,39.0473,,105.0,11.5818,
Yale-TB200,78543,Pseudomonas,Pseudomonas migulae,,4.0,0.4412,,8.0,0.8824,
Yale-TB200,712633,Streptococcus,Streptococcus sp. oral taxon 431,,135.0,14.8909,,25.0,2.7576,
Yale-TB200,2610896,Streptococcus,Streptococcus sp. LPB0220,,1701.0,187.626,,20.0,2.2061,
Yale-TB200,1660,Schaalia,Schaalia odontolytica,,8641.0,953.129,,1494.0,164.793,
Yale-TB200,706438,Actinomyces,Actinomyces sp. oral taxon 171,,405.0,44.6728,,239.0,26.3624,
Yale-TB200,712122,Actinomyces,Actinomyces sp. oral taxon 414,,517.0,57.0267,,92.0,10.1479,
Yale-TB200,178339,Pauljensenia,Pauljensenia hongkongensis,,476.0,52.5043,,134.0,14.7806,
Yale-TB200,1659,Actinomyces,Actinomyces israelii,,559.0,61.6595,,159.0,17.5382,
Yale-TB200,2832643,"",Caudoviricetes sp.,,721.0,79.5286,,522.0,57.5782,
Yale-TB200,1304,Streptococcus,Streptococcus salivarius,,6274.0,692.042,,3974.0,438.345,
Yale-TB200,1773,Mycobacterium,Mycobacterium tuberculosis,,209454.0,23103.4,,199857.0,22044.9,
Yale-TB200,2047,Rothia,Rothia dentocariosa,,1295.0,142.843,,1209.0,133.356,
Yale-TB200,2025658,Pseudomonas,Pseudomonas sp. NS1(2017),,1065.0,117.473,,56.0,6.177,
Yale-TB200,300,Pseudomonas,Pseudomonas mendocina,,1.0,0.1103,,1.0,0.1103,
Yale-TB200,172042,Rothia,Rothia aeria,,421.0,46.4376,,530.0,58.4607,
Yale-TB200,294,Pseudomonas,Pseudomonas fluorescens,,3580.0,394.885,,1658.0,182.883,
Yale-TB200,573,Klebsiella,Klebsiella pneumoniae,,18.0,1.9855,,79.0,8.714,
Yale-TB200,1689,Bifidobacterium,Bifidobacterium dentium,,1.0,0.1103,,0,0,
Yale-TB200,28132,Prevotella,Prevotella melaninogenica,,187.0,20.6267,,118.0,13.0158,
Yale-TB200,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,6.0,0.6618,,0,0,
Yale-TB200,216816,Bifidobacterium,Bifidobacterium longum,,3.0,0.3309,,14.0,1.5442,
Yale-TB200,1177574,Prevotella,Prevotella jejuni,,245.0,27.0243,,66.0,7.28,
Yale-TB200,1318,Streptococcus,Streptococcus parasanguinis,,1576.0,173.838,,3109.0,342.932,
Yale-TB200,1655,Actinomyces,Actinomyces naeslundii,,886.0,97.7286,,1218.0,134.349,
Yale-TB200,1852377,Actinomyces,Actinomyces pacaensis,,169.0,18.6412,,0,0,
Yale-TB200,2789425,Actinomyces,Actinomyces sp. HMT 175,,399.0,44.0109,,82.0,9.0449,
Yale-TB186,1379,Gemella,Gemella haemolysans,,4.0,0.3764,,2.0,0.1882,
Yale-TB186,39778,Veillonella,Veillonella dispar,,69.0,6.4934,,23.0,2.1645,
Yale-TB186,1056807,Morococcus,Morococcus cerebrosus,,105.0,9.8813,,18.0,1.6939,
Yale-TB186,43675,Rothia,Rothia mucilaginosa,,319.0,30.0204,,181.0,17.0335,
Yale-TB186,47671,Lautropia,Lautropia mirabilis,,51.0,4.7995,,42.0,3.9525,
Yale-TB186,1659,Actinomyces,Actinomyces israelii,,5.0,0.4705,,2.0,0.1882,
Yale-TB186,1302,Streptococcus,Streptococcus gordonii,,11.0,1.0352,,6.0,0.5646,
Yale-TB186,52773,Schaalia,Schaalia meyeri,,18.0,1.6939,,12.0,1.1293,
Yale-TB186,544580,Actinomyces,Actinomyces oris,,190.0,17.8805,,199.0,18.7274,
Yale-TB186,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,28.0,2.635,,0,0,
Yale-TB186,3049954,Orthopneumovirus,Orthopneumovirus hominis,,4.0,0.3764,,4.0,0.3764,
Yale-TB186,1304,Streptococcus,Streptococcus salivarius,,53.0,4.9877,,32.0,3.0115,
Yale-TB186,1660,Schaalia,Schaalia odontolytica,,549.0,51.6652,,119.0,11.1988,
Yale-TB186,28132,Prevotella,Prevotella melaninogenica,,341.0,32.0907,,147.0,13.8338,
Yale-TB186,78331,Mycobacterium,Mycobacterium canetti,,4.0,0.3764,,16.0,1.5057,
Yale-TB186,137732,Granulicatella,Granulicatella elegans,,0,0,,1.0,0.0941,
Yale-TB186,470565,Prevotella,Prevotella histicola,,184.0,17.3158,,123.0,11.5753,
Yale-TB186,729,Haemophilus,Haemophilus parainfluenzae,,277.0,26.0678,,190.0,17.8805,
Yale-TB186,28449,Neisseria,Neisseria subflava,,148.0,13.9279,,110.0,10.3519,
Yale-TB186,1313,Streptococcus,Streptococcus pneumoniae,,79.0,7.4345,,207.0,19.4803,
Yale-TB186,77133,"",uncultured bacterium,,15.0,1.4116,,7.0,0.6588,
Yale-TB186,28037,Streptococcus,Streptococcus mitis,,229.0,21.5507,,132.0,12.4222,
Yale-TB186,727,Haemophilus,Haemophilus influenzae,,38.0,3.5761,,42.0,3.9525,
Yale-TB186,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,2.0,0.1882,
Yale-TB186,712116,Actinomyces,Actinomyces sp. oral taxon 169,,150.0,14.1162,,14.0,1.3175,
Yale-TB186,712623,Streptococcus,Streptococcus sp. oral taxon 061,,18.0,1.6939,,0,0,
Yale-TB186,29466,Veillonella,Veillonella parvula,,54.0,5.0818,,19.0,1.7881,
Yale-TB186,398694,Mycobacterium,Mycobacterium shinjukuense,,0,0,,1.0,0.0941,
Yale-TB186,55565,Actinomyces,Actinomyces graevenitzii,,49.0,4.6113,,42.0,3.9525,
Yale-TB186,172042,Rothia,Rothia aeria,,0,0,,1.0,0.0941,
Yale-TB186,178339,Pauljensenia,Pauljensenia hongkongensis,,6.0,0.5646,,0,0,
Yale-TB186,2789425,Actinomyces,Actinomyces sp. HMT 175,,50.0,4.7054,,5.0,0.4705,
Yale-TB186,641148,Neisseria,Neisseria sp. oral taxon 014,,14.0,1.3175,,7.0,0.6588,
Yale-TB186,1655,Actinomyces,Actinomyces naeslundii,,26.0,2.4468,,55.0,5.1759,
Yale-TB186,1656,Actinomyces,Actinomyces viscosus,,11.0,1.0352,,18.0,1.6939,
Yale-TB186,2610896,Streptococcus,Streptococcus sp. LPB0220,,44.0,4.1407,,0,0,
Yale-TB186,1305738,Mycobacterium,Mycobacterium orygis,,3.0,0.2823,,2.0,0.1882,
Yale-TB186,484,Neisseria,Neisseria flavescens,,14.0,1.3175,,29.0,2.7291,
Yale-TB186,706438,Actinomyces,Actinomyces sp. oral taxon 171,,9.0,0.847,,8.0,0.7529,
Yale-TB186,712633,Streptococcus,Streptococcus sp. oral taxon 431,,28.0,2.635,,4.0,0.3764,
Yale-TB186,1177574,Prevotella,Prevotella jejuni,,109.0,10.2577,,45.0,4.2349,
Yale-TB186,488,Neisseria,Neisseria mucosa,,289.0,27.1971,,63.0,5.9288,
Yale-TB186,615,Serratia,Serratia marcescens,,4.0,0.3764,,4.0,0.3764,
Yale-TB186,2827834,"",Siphoviridae sp. ctJ0s2,,6.0,0.5646,,0,0,
Yale-TB186,1303,Streptococcus,Streptococcus oralis,,144.0,13.5515,,96.0,9.0343,
Yale-TB186,1773,Mycobacterium,Mycobacterium tuberculosis,,2927.0,275.453,,2685.0,252.679,
Yale-TB186,1852377,Actinomyces,Actinomyces pacaensis,,16.0,1.5057,,0,0,
Yale-TB186,2832643,"",Caudoviricetes sp.,,189.0,17.7864,,145.0,13.6456,
Yale-TB186,712122,Actinomyces,Actinomyces sp. oral taxon 414,,28.0,2.635,,5.0,0.4705,
Yale-TB186,573,Klebsiella,Klebsiella pneumoniae,,0,0,,5.0,0.4705,
Yale-TB186,2047,Rothia,Rothia dentocariosa,,4.0,0.3764,,11.0,1.0352,
Yale-TB186,490,Neisseria,Neisseria sicca,,129.0,12.1399,,186.0,17.504,
Yale-TB186,648,Aeromonas,Aeromonas caviae,,4.0,0.3764,,6.0,0.5646,
Yale-TB186,1318,Streptococcus,Streptococcus parasanguinis,,74.0,6.964,,136.0,12.7987,
Yale-TB186,28131,Prevotella,Prevotella intermedia,,22.0,2.0704,,10.0,0.9411,
Yale-TB186,1747,Cutibacterium,Cutibacterium acnes,,2.0,0.1882,,0,0,
Yale-TB196,488,Neisseria,Neisseria mucosa,,115.0,31.0452,,17.0,4.5893,
Yale-TB196,729,Haemophilus,Haemophilus parainfluenzae,,194.0,52.3719,,130.0,35.0946,
Yale-TB196,1852377,Actinomyces,Actinomyces pacaensis,,42.0,11.3382,,0,0,
Yale-TB196,47671,Lautropia,Lautropia mirabilis,,112.0,30.2353,,75.0,20.2469,
Yale-TB196,52773,Schaalia,Schaalia meyeri,,48.0,12.958,,10.0,2.6996,
Yale-TB196,2610896,Streptococcus,Streptococcus sp. LPB0220,,1.0,0.27,,0,0,
Yale-TB196,1304,Streptococcus,Streptococcus salivarius,,108.0,29.1555,,54.0,14.5777,
Yale-TB196,641148,Neisseria,Neisseria sp. oral taxon 014,,1.0,0.27,,0,0,
Yale-TB196,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,40.0,10.7983,,0,0,
Yale-TB196,712633,Streptococcus,Streptococcus sp. oral taxon 431,,46.0,12.4181,,6.0,1.6198,
Yale-TB196,1303,Streptococcus,Streptococcus oralis,,106.0,28.6156,,96.0,25.916,
Yale-TB196,1313,Streptococcus,Streptococcus pneumoniae,,117.0,31.5851,,280.0,75.5883,
Yale-TB196,712623,Streptococcus,Streptococcus sp. oral taxon 061,,59.0,15.9275,,3.0,0.8099,
Yale-TB196,490,Neisseria,Neisseria sicca,,29.0,7.8288,,22.0,5.9391,
Yale-TB196,727,Haemophilus,Haemophilus influenzae,,19.0,5.1292,,48.0,12.958,
Yale-TB196,1177574,Prevotella,Prevotella jejuni,,6.0,1.6198,,1.0,0.27,
Yale-TB196,2827834,"",Siphoviridae sp. ctJ0s2,,1.0,0.27,,0,0,
Yale-TB196,55565,Actinomyces,Actinomyces graevenitzii,,50.0,13.4979,,43.0,11.6082,
Yale-TB196,2789425,Actinomyces,Actinomyces sp. HMT 175,,8.0,2.1597,,0,0,
Yale-TB196,1660,Schaalia,Schaalia odontolytica,,838.0,226.225,,88.0,23.7563,
Yale-TB196,706438,Actinomyces,Actinomyces sp. oral taxon 171,,19.0,5.1292,,1.0,0.27,
Yale-TB196,1655,Actinomyces,Actinomyces naeslundii,,71.0,19.167,,28.0,7.5588,
Yale-TB196,1379,Gemella,Gemella haemolysans,,20.0,5.3992,,6.0,1.6198,
Yale-TB196,29466,Veillonella,Veillonella parvula,,13.0,3.5095,,12.0,3.2395,
Yale-TB196,28449,Neisseria,Neisseria subflava,,400.0,107.983,,210.0,56.6912,
Yale-TB196,158836,Enterobacter,Enterobacter hormaechei,,0,0,,2.0,0.5399,
Yale-TB196,172042,Rothia,Rothia aeria,,302.0,81.5274,,193.0,52.1019,
Yale-TB196,544580,Actinomyces,Actinomyces oris,,35.0,9.4485,,15.0,4.0494,
Yale-TB196,2047,Rothia,Rothia dentocariosa,,26.0,7.0189,,45.0,12.1481,
Yale-TB196,1747,Cutibacterium,Cutibacterium acnes,,0,0,,2.0,0.5399,
Yale-TB196,1750,Arachnia,Arachnia propionica,,44.0,11.8782,,37.0,9.9885,
Yale-TB196,296,Pseudomonas,Pseudomonas fragi,,2.0,0.5399,,2.0,0.5399,
Yale-TB196,1302,Streptococcus,Streptococcus gordonii,,10.0,2.6996,,12.0,3.2395,
Yale-TB196,28037,Streptococcus,Streptococcus mitis,,277.0,74.7784,,209.0,56.4213,
Yale-TB196,78331,Mycobacterium,Mycobacterium canetti,,83.0,22.4065,,76.0,20.5168,
Yale-TB196,43675,Rothia,Rothia mucilaginosa,,531.0,143.348,,305.0,82.3373,
Yale-TB196,1056807,Morococcus,Morococcus cerebrosus,,3.0,0.8099,,0,0,
Yale-TB196,573,Klebsiella,Klebsiella pneumoniae,,2.0,0.5399,,18.0,4.8593,
Yale-TB196,1773,Mycobacterium,Mycobacterium tuberculosis,,11942.0,3223.84,,11259.0,3039.46,
Yale-TB196,28131,Prevotella,Prevotella intermedia,,4.0,1.0798,,3.0,0.8099,
Yale-TB196,1318,Streptococcus,Streptococcus parasanguinis,,19.0,5.1292,,43.0,11.6082,
Yale-TB196,484,Neisseria,Neisseria flavescens,,25.0,6.749,,110.0,29.6954,
Yale-TB196,39778,Veillonella,Veillonella dispar,,23.0,6.209,,5.0,1.3498,
Yale-TB196,137732,Granulicatella,Granulicatella elegans,,4.0,1.0798,,2.0,0.5399,
Yale-TB196,398694,Mycobacterium,Mycobacterium shinjukuense,,0,0,,16.0,4.3193,
Yale-TB196,712122,Actinomyces,Actinomyces sp. oral taxon 414,,2.0,0.5399,,0,0,
Yale-TB196,77133,"",uncultured bacterium,,14.0,3.7794,,0,0,
Yale-TB196,178339,Pauljensenia,Pauljensenia hongkongensis,,10.0,2.6996,,0,0,
Yale-TB196,712116,Actinomyces,Actinomyces sp. oral taxon 169,,7.0,1.8897,,0,0,
Yale-TB196,2832643,"",Caudoviricetes sp.,,489.0,132.01,,439.0,118.512,
Yale-TB196,1656,Actinomyces,Actinomyces viscosus,,45.0,12.1481,,0,0,
Yale-TB196,470565,Prevotella,Prevotella histicola,,66.0,17.8172,,51.0,13.7679,
Yale-TB196,1659,Actinomyces,Actinomyces israelii,,12.0,3.2395,,8.0,2.1597,
Yale-TB196,1305738,Mycobacterium,Mycobacterium orygis,,1.0,0.27,,6.0,1.6198,
Yale-TB196,28132,Prevotella,Prevotella melaninogenica,,25.0,6.749,,8.0,2.1597,
Yale-TB196,38284,Corynebacterium,Corynebacterium accolens,,2.0,0.5399,,2.0,0.5399,
Yale-TB206,1689,Bifidobacterium,Bifidobacterium dentium,,159.0,17.7179,,118.0,13.1491,
Yale-TB206,178339,Pauljensenia,Pauljensenia hongkongensis,,254.0,28.304,,42.0,4.6802,
