strain	study	continent	region	lineage	spoligotype	res_profile	INH	STR	RIF	EMB	ETH	PZA	OFL	KAN	num_res	country	date
ERR212068	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2007-XX-XX
ERR212070	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2007-XX-XX
ERR212071	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR212072	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR212073	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR212074	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T2,H3,T3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR212075	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR212076	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR212077	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2003-XX-XX
ERR212079	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1998-XX-XX
ERR212080	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212081	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212083	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212084	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212085	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212086	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM3,T1,S	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1996-XX-XX
ERR212087	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212089	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212090	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212091	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-B	BOV_1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212092	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212093	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212094	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212095	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212096	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212097	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212099	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212102	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR212103	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR212104	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1998-XX-XX
ERR212106	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR212108	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR212109	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2003-XX-XX
ERR212110	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212111	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212112	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212113	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1996-XX-XX
ERR212114	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM4	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212115	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212116	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR212117	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212118	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	H2	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR212119	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR212120	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR212124	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR212126	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR212128	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T2,H3,T3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212129	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212130	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212131	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212132	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212133	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212134	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212136	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212137	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212140	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212141	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212142	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212143	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1,H3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212144	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM9	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212145	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212147	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212148	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212149	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212150	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212151	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212152	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212153	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212154	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212155	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212156	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212157	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212158	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212159	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212160	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212162	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212163	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212164	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212166	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212167	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212168	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212169	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T2,H3,T3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212170	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212171	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212172	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212175	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM4	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR212176	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR212177	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR212178	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5,EAI1-SOM,EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2003-XX-XX
ERR212180	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2003-XX-XX
ERR212181	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR216899	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR216900	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR216902	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR216903	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1998-XX-XX
ERR216905	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1998-XX-XX
ERR216907	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR216908	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1999-XX-XX
ERR216909	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2003-XX-XX
ERR216910	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2003-XX-XX
ERR216911	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM9,LAM4	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216912	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216913	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR216914	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216915	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216916	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216917	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216918	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216919	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T2	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216920	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216921	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216922	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216924	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2006-XX-XX
ERR216925	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2006-XX-XX
ERR216926	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2006-XX-XX
ERR216927	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2005-XX-XX
ERR216929	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2007-XX-XX
ERR216930	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2007-XX-XX
ERR216931	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216933	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216934	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216935	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216936	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216937	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216940	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216941	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216942	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR216943	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM4	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR216944	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T2	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2009-XX-XX
ERR216945	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216946	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2008-XX-XX
ERR216948	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR216952	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR216954	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2002-XX-XX
ERR216958	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216961	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216962	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216964	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216966	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216968	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T2,H3,T3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216973	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216979	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216980	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216981	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216982	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216984	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM9	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216988	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-1	EAI5,EAI1-SOM,EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR216992	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2010-XX-XX
ERR221524	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2000-XX-XX
ERR221525	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1996-XX-XX
ERR221526	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1996-XX-XX
ERR221527	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1996-XX-XX
ERR221528	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR221529	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR221530	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	1997-XX-XX
ERR221531	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR221532	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	LAM11-ZWE	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR221533	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR221534	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
ERR221535	Guerra-Assuncao et al., 2014	Africa	Eastern_Africa	LIN-4	T1,H3	susceptible	0	0	0	0	0	0	0	0	0	Malawi	2001-XX-XX
